get_date,lat,lng,speed,line_no,y,dist
2018-01-01 6:35,35.16955,128.95993,24,13395,0:05:54,9.131159699
2018-01-01 6:35,35.16939,128.95981,25,13395,0:05:51,9.152034928
2018-01-01 6:35,35.16928,128.95959,27,13395,0:05:48,9.175483677
2018-01-01 6:35,35.16916,128.95934,34,13395,0:05:45,9.201844088
2018-01-01 6:35,35.16902,128.95905,38,13395,0:05:42,9.232467354
2018-01-01 6:35,35.16889,128.95872,38,13395,0:05:39,9.265775241
2018-01-01 6:35,35.16875,128.95836,44,13395,0:05:36,9.302023829
2018-01-01 6:35,35.16861,128.95796,46,13395,0:05:33,9.341587657
2018-01-01 6:35,35.16845,128.95755,48,13395,0:05:30,9.382897475
2018-01-01 6:35,35.1683,128.95715,47,13395,0:05:27,9.422912291
2018-01-01 6:35,35.16816,128.95677,42,13395,0:05:24,9.460811319
2018-01-01 6:35,35.16803,128.95642,40,13395,0:05:21,9.495766638
2018-01-01 6:35,35.16791,128.95609,37,13395,0:05:18,9.528607268
2018-01-01 6:35,35.16781,128.9558,31,13395,0:05:15,9.55722603
2018-01-01 6:36,35.16771,128.95554,31,13395,0:05:12,9.58335299
2018-01-01 6:36,35.16761,128.95528,27,13395,0:05:09,9.609479976
2018-01-01 6:36,35.16754,128.95508,19,13395,0:05:06,9.629262117
2018-01-01 6:36,35.16748,128.95494,15,13395,0:05:03,9.643635273
2018-01-01 6:36,35.16744,128.95482,12,13395,0:05:00,9.655418789
2018-01-01 6:36,35.16742,128.95474,4,13395,0:04:57,9.663025536
2018-01-01 6:36,35.1674,128.95471,0,13395,0:04:54,9.666545456
2018-01-01 6:36,35.1674,128.95471,0,13395,0:04:51,9.666545456
2018-01-01 6:36,35.1674,128.95471,0,13395,0:04:48,9.666545456
2018-01-01 6:36,35.1674,128.9547,0,13395,0:04:45,9.667454729
2018-01-01 6:36,35.16741,128.9547,0,13395,0:04:42,9.668567028
2018-01-01 6:36,35.16742,128.95471,0,13395,0:04:39,9.670003686
2018-01-01 6:36,35.16742,128.95471,0,13395,0:04:36,9.670003686
2018-01-01 6:36,35.16742,128.95471,0,13395,0:04:33,9.670003686
2018-01-01 6:36,35.16742,128.95471,0,13395,0:04:30,9.670003686
2018-01-01 6:36,35.16743,128.95471,0,13395,0:04:27,9.671115984
2018-01-01 6:36,35.16743,128.9547,1,13395,0:04:24,9.672025257
2018-01-01 6:36,35.16742,128.95468,5,13395,0:04:21,9.674156998
2018-01-01 6:36,35.16738,128.95462,15,13395,0:04:18,9.681196838
2018-01-01 6:36,35.16731,128.95447,23,13395,0:04:15,9.696901887
2018-01-01 6:37,35.16721,128.95422,30,13395,0:04:12,9.722209179
2018-01-01 6:37,35.16708,128.95389,43,13395,0:04:09,9.755517668
2018-01-01 6:37,35.16693,128.95348,48,13395,0:04:06,9.796361269
2018-01-01 6:37,35.16676,128.95303,55,13395,0:04:03,9.841436785
2018-01-01 6:37,35.16656,128.95253,58,13395,0:04:00,9.892051672
2018-01-01 6:37,35.16636,128.95203,58,13395,0:03:57,9.942666658
2018-01-01 6:37,35.16616,128.95151,62,13395,0:03:54,9.994921367
2018-01-01 6:37,35.16596,128.95097,61,13395,0:03:51,10.04882729
2018-01-01 6:37,35.16577,128.95045,59,13395,0:03:48,10.10061846
2018-01-01 6:37,35.16557,128.94992,61,13395,0:03:45,10.15369767
2018-01-01 6:37,35.16537,128.94939,60,13395,0:03:42,10.20677698
2018-01-01 6:37,35.16518,128.94888,57,13395,0:03:39,10.25773967
2018-01-01 6:37,35.16499,128.94838,57,13395,0:03:36,10.30787644
2018-01-01 6:37,35.16481,128.94792,50,13395,0:03:33,10.35424912
2018-01-01 6:37,35.16468,128.94756,36,13395,0:03:30,10.39003547
2018-01-01 6:37,35.1646,128.94728,27,13395,0:03:27,10.41700619
2018-01-01 6:37,35.16458,128.94708,19,13395,0:03:24,10.43532784
2018-01-01 6:37,35.16469,128.94691,24,13395,0:03:21,10.45504224
2018-01-01 6:37,35.16489,128.94681,33,13395,0:03:18,10.47907484
2018-01-01 6:37,35.16519,128.94667,44,13395,0:03:15,10.51478961
2018-01-01 6:38,35.16551,128.9465,47,13395,0:03:12,10.55359492
2018-01-01 6:38,35.16586,128.9463,49,13395,0:03:09,10.59656356
2018-01-01 6:38,35.16621,128.94611,51,13395,0:03:06,10.6391553
2018-01-01 6:38,35.16658,128.94591,53,13395,0:03:03,10.68414927
2018-01-01 6:38,35.16695,128.94571,48,13395,0:03:00,10.7291432
2018-01-01 6:38,35.16726,128.94557,37,13395,0:02:57,10.76589923
2018-01-01 6:38,35.1675,128.94556,28,13395,0:02:54,10.79260987
2018-01-01 6:38,35.16766,128.94553,19,13395,0:02:51,10.81061449
2018-01-01 6:38,35.16777,128.94537,23,13395,0:02:48,10.82962385
2018-01-01 6:38,35.1678,128.94513,30,13395,0:02:45,10.85169996
2018-01-01 6:38,35.16777,128.94482,32,13395,0:02:42,10.88008414
2018-01-01 6:38,35.1676,128.94456,36,13395,0:02:39,10.91035708
2018-01-01 6:38,35.16734,128.94437,41,13395,0:02:36,10.94404415
2018-01-01 6:38,35.1671,128.9442,32,13395,0:02:33,10.97489171
2018-01-01 6:38,35.16686,128.94405,36,13395,0:02:30,11.00486934
2018-01-01 6:38,35.16657,128.94389,44,13395,0:02:27,11.04025508
2018-01-01 6:38,35.16622,128.9437,50,13395,0:02:24,11.08284679
2018-01-01 6:38,35.16584,128.94347,57,13395,0:02:21,11.13000512
2018-01-01 6:38,35.16541,128.94322,64,13395,0:02:18,11.18296129
2018-01-01 6:38,35.16494,128.94293,69,13395,0:02:15,11.24151341
2018-01-01 6:39,35.16444,128.94264,71,13395,0:02:12,11.30306327
2018-01-01 6:39,35.16396,128.94235,69,13395,0:02:09,11.36261075
2018-01-01 6:39,35.16349,128.94208,64,13395,0:02:06,11.42036685
2018-01-01 6:39,35.16307,128.94183,54,13395,0:02:03,11.4723209
2018-01-01 6:39,35.16275,128.94164,44,13395,0:02:00,11.51188604
2018-01-01 6:39,35.16243,128.94144,47,13395,0:01:57,11.55185667
2018-01-01 6:39,35.16214,128.94113,50,13395,0:01:54,11.59469503
2018-01-01 6:39,35.16193,128.94072,53,13395,0:01:51,11.63869056
2018-01-01 6:39,35.16183,128.94022,56,13395,0:01:48,11.68549812
2018-01-01 6:39,35.16179,128.93968,59,13395,0:01:45,11.73480342
2018-01-01 6:39,35.16174,128.93912,60,13395,0:01:42,11.78602906
2018-01-01 6:39,35.1617,128.93858,57,13395,0:01:39,11.83533442
2018-01-01 6:39,35.16166,128.93806,55,13395,0:01:36,11.88282882
2018-01-01 6:39,35.16164,128.93755,55,13395,0:01:33,11.92925838
2018-01-01 6:39,35.16172,128.93704,53,13395,0:01:30,11.97648056
2018-01-01 6:39,35.16182,128.9366,47,13395,0:01:27,12.01800869
2018-01-01 6:39,35.16191,128.93625,34,13395,0:01:24,12.05137267
2018-01-01 6:39,35.16197,128.93594,33,13395,0:01:21,12.08034128
2018-01-01 6:39,35.16205,128.93562,37,13395,0:01:18,12.11077012
2018-01-01 6:39,35.16217,128.93532,36,13395,0:01:15,12.14114043
2018-01-01 6:40,35.16238,128.93507,35,13395,0:01:12,12.17373506
2018-01-01 6:40,35.16261,128.93495,31,13395,0:01:09,12.20154789
2018-01-01 6:40,35.16279,128.93492,20,13395,0:01:06,12.22175425
2018-01-01 6:40,35.16296,128.93489,25,13395,0:01:03,12.24085909
2018-01-01 6:40,35.16321,128.93484,37,13395,0:01:00,12.26903579
2018-01-01 6:40,35.16354,128.9348,43,13395,0:00:57,12.3059214
2018-01-01 6:40,35.16389,128.93475,47,13395,0:00:54,12.34511644
2018-01-01 6:40,35.16428,128.93472,50,13395,0:00:51,12.38858176
2018-01-01 6:40,35.16468,128.93481,54,13395,0:00:48,12.43382009
2018-01-01 6:40,35.16508,128.93495,52,13395,0:00:45,12.48009741
2018-01-01 6:40,35.16547,128.93509,49,13395,0:00:42,12.52530637
2018-01-01 6:40,35.16584,128.93509,48,13395,0:00:39,12.5664614
2018-01-01 6:40,35.1662,128.93506,44,13395,0:00:36,12.60659695
2018-01-01 6:40,35.16647,128.93503,26,13395,0:00:33,12.63675264
2018-01-01 6:40,35.16666,128.935,26,13395,0:00:30,12.65806163
2018-01-01 6:40,35.1669,128.93497,35,13395,0:00:27,12.6848958
2018-01-01 6:40,35.16719,128.93506,38,13395,0:00:24,12.71817434
2018-01-01 6:40,35.16766,128.93542,28,13395,0:00:18,12.77985494
2018-01-01 6:40,35.16781,128.9355,17,13395,0:00:15,12.79805618
2018-01-01 6:41,35.16796,128.93555,22,13395,0:00:12,12.81534898
2018-01-01 6:41,35.16818,128.93556,33,13395,0:00:09,12.83983643
2018-01-01 6:41,35.16847,128.93555,41,13395,0:00:06,12.87210589
2018-01-01 6:41,35.16882,128.93549,47,13395,0:00:03,12.91141673
2018-01-08 6:24,35.21178,129.01186,33,13395,0:20:09,0
2018-01-08 6:24,35.21173,129.01157,27,13395,0:20:06,0.026934961
2018-01-08 6:24,35.21169,129.01138,18,13395,0:20:03,0.044765749
2018-01-08 6:24,35.21165,129.01123,13,13395,0:20:00,0.05910513
2018-01-08 6:24,35.21161,129.01115,10,13395,0:19:57,0.067628719
2018-01-08 6:24,35.21157,129.01106,9,13395,0:19:54,0.07693955
2018-01-08 6:24,35.21156,129.01091,8,13395,0:19:51,0.090616546
